"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"2016-03-26","Argentina-Santa_Cruz","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-03-26","Argentina-Santa_Cruz","province","cumulative_cases_under_study","AR0005",NA,NA,"9","cases"
"2016-03-26","Argentina-Santa_Cruz","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-03-26","Argentina-Santa_Fe","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-03-26","Argentina-Santa_Fe","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-03-26","Argentina-Santa_Fe","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"0","cases"
"2016-03-26","Argentina-Santa_Fe","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-03-26","Argentina-Santa_Fe","province","cumulative_cases_under_study","AR0005",NA,NA,"16","cases"
"2016-03-26","Argentina-Santa_Fe","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-03-26","Argentina-Sgo_Del_Estero","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-03-26","Argentina-Sgo_Del_Estero","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-03-26","Argentina-Sgo_Del_Estero","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"0","cases"
"2016-03-26","Argentina-Sgo_Del_Estero","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-03-26","Argentina-Sgo_Del_Estero","province","cumulative_cases_under_study","AR0005",NA,NA,"6","cases"
"2016-03-26","Argentina-Sgo_Del_Estero","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-03-26","Argentina-Tierra_del_Fuego","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-03-26","Argentina-Tierra_del_Fuego","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-03-26","Argentina-Tierra_del_Fuego","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"0","cases"
"2016-03-26","Argentina-Tierra_del_Fuego","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-03-26","Argentina-Tierra_del_Fuego","province","cumulative_cases_under_study","AR0005",NA,NA,"0","cases"
"2016-03-26","Argentina-Tierra_del_Fuego","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-03-26","Argentina-Tucuman","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-03-26","Argentina-Tucuman","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-03-26","Argentina-Tucuman","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"0","cases"
"2016-03-26","Argentina-Tucuman","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-03-26","Argentina-Tucuman","province","cumulative_cases_under_study","AR0005",NA,NA,"36","cases"
"2016-03-26","Argentina-Tucuman","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
2016-04-02,Argentina-Buenos_Aires,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Buenos_Aires,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Buenos_Aires,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,2,cases
2016-04-02,Argentina-Buenos_Aires,province,cumulative_probable_imported_cases,AR0004,NA,NA,1,cases
2016-04-02,Argentina-Buenos_Aires,province,cumulative_cases_under_study,AR0005,NA,NA,173,cases
2016-04-02,Argentina-Buenos_Aires,province,cumulative_cases_discarded,AR0006,NA,NA,14,cases
2016-04-02,Argentina-CABA,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-CABA,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-CABA,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,9,cases
2016-04-02,Argentina-CABA,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-CABA,province,cumulative_cases_under_study,AR0005,NA,NA,83,cases
2016-04-02,Argentina-CABA,province,cumulative_cases_discarded,AR0006,NA,NA,2,cases
2016-04-02,Argentina-Catamarca,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Catamarca,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Catamarca,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-Catamarca,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Catamarca,province,cumulative_cases_under_study,AR0005,NA,NA,15,cases
2016-04-02,Argentina-Catamarca,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-Chaco,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Chaco,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Chaco,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-Chaco,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Chaco,province,cumulative_cases_under_study,AR0005,NA,NA,54,cases
2016-04-02,Argentina-Chaco,province,cumulative_cases_discarded,AR0006,NA,NA,1,cases
2016-04-02,Argentina-Chubut,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Chubut,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Chubut,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,1,cases
2016-04-02,Argentina-Chubut,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Chubut,province,cumulative_cases_under_study,AR0005,NA,NA,5,cases
2016-04-02,Argentina-Chubut,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-Cordoba,province,cumulative_confirmed_local_cases,AR0001,NA,NA,1,cases
2016-04-02,Argentina-Cordoba,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Cordoba,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,2,cases
2016-04-02,Argentina-Cordoba,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Cordoba,province,cumulative_cases_under_study,AR0005,NA,NA,23,cases
2016-04-02,Argentina-Cordoba,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-Corrientes,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Corrientes,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Corrientes,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,2,cases
2016-04-02,Argentina-Corrientes,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Corrientes,province,cumulative_cases_under_study,AR0005,NA,NA,18,cases
2016-04-02,Argentina-Corrientes,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-Entre_Rios,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Entre_Rios,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Entre_Rios,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-Entre_Rios,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Entre_Rios,province,cumulative_cases_under_study,AR0005,NA,NA,30,cases
2016-04-02,Argentina-Entre_Rios,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-Formosa,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Formosa,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Formosa,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-Formosa,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Formosa,province,cumulative_cases_under_study,AR0005,NA,NA,9,cases
2016-04-02,Argentina-Formosa,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-Jujuy,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Jujuy,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Jujuy,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-Jujuy,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Jujuy,province,cumulative_cases_under_study,AR0005,NA,NA,353,cases
2016-04-02,Argentina-Jujuy,province,cumulative_cases_discarded,AR0006,NA,NA,1,cases
2016-04-02,Argentina-La_Pampa,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-La_Pampa,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-La_Pampa,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-La_Pampa,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-La_Pampa,province,cumulative_cases_under_study,AR0005,NA,NA,2,cases
2016-04-02,Argentina-La_Pampa,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-La_Rioja,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-La_Rioja,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-La_Rioja,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-La_Rioja,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-La_Rioja,province,cumulative_cases_under_study,AR0005,NA,NA,3,cases
2016-04-02,Argentina-La_Rioja,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-Mendoza,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Mendoza,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Mendoza,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,1,cases
2016-04-02,Argentina-Mendoza,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Mendoza,province,cumulative_cases_under_study,AR0005,NA,NA,15,cases
2016-04-02,Argentina-Mendoza,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-Misiones,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Misiones,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Misiones,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-Misiones,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Misiones,province,cumulative_cases_under_study,AR0005,NA,NA,6,cases
2016-04-02,Argentina-Misiones,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-Neuquen,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Neuquen,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Neuquen,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-Neuquen,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Neuquen,province,cumulative_cases_under_study,AR0005,NA,NA,19,cases
2016-04-02,Argentina-Neuquen,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-Rio_Negro,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Rio_Negro,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Rio_Negro,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-Rio_Negro,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Rio_Negro,province,cumulative_cases_under_study,AR0005,NA,NA,6,cases
2016-04-02,Argentina-Rio_Negro,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-Salta,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Salta,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Salta,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-Salta,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Salta,province,cumulative_cases_under_study,AR0005,NA,NA,68,cases
2016-04-02,Argentina-Salta,province,cumulative_cases_discarded,AR0006,NA,NA,2,cases
2016-04-02,Argentina-San_Juan,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-San_Juan,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-San_Juan,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-San_Juan,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-San_Juan,province,cumulative_cases_under_study,AR0005,NA,NA,0,cases
2016-04-02,Argentina-San_Juan,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-San_Luis,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-San_Luis,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-San_Luis,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-San_Luis,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-San_Luis,province,cumulative_cases_under_study,AR0005,NA,NA,9,cases
2016-04-02,Argentina-San_Luis,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-Santa_Cruz,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Santa_Cruz,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Santa_Cruz,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-Santa_Cruz,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Santa_Cruz,province,cumulative_cases_under_study,AR0005,NA,NA,9,cases
2016-04-02,Argentina-Santa_Cruz,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-Santa_Fe,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Santa_Fe,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Santa_Fe,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-Santa_Fe,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Santa_Fe,province,cumulative_cases_under_study,AR0005,NA,NA,17,cases
2016-04-02,Argentina-Santa_Fe,province,cumulative_cases_discarded,AR0006,NA,NA,2,cases
2016-04-02,Argentina-Sgo_Del_Estero,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Sgo_Del_Estero,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Sgo_Del_Estero,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-Sgo_Del_Estero,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Sgo_Del_Estero,province,cumulative_cases_under_study,AR0005,NA,NA,6,cases
2016-04-02,Argentina-Sgo_Del_Estero,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-Tierra_del_Fuego,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Tierra_del_Fuego,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Tierra_del_Fuego,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-Tierra_del_Fuego,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Tierra_del_Fuego,province,cumulative_cases_under_study,AR0005,NA,NA,0,cases
2016-04-02,Argentina-Tierra_del_Fuego,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-04-02,Argentina-Tucuman,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-04-02,Argentina-Tucuman,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-04-02,Argentina-Tucuman,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-04-02,Argentina-Tucuman,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-04-02,Argentina-Tucuman,province,cumulative_cases_under_study,AR0005,NA,NA,37,cases
2016-04-02,Argentina-Tucuman,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
"2016-04-09","Argentina-Buenos_Aires","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-Buenos_Aires","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-Buenos_Aires","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"2","cases"
"2016-04-09","Argentina-Buenos_Aires","province","cumulative_probable_imported_cases","AR0004",NA,NA,"1","cases"
"2016-04-09","Argentina-Buenos_Aires","province","cumulative_cases_under_study","AR0005",NA,NA,"178","cases"
"2016-04-09","Argentina-Buenos_Aires","province","cumulative_cases_discarded","AR0006",NA,NA,"18","cases"
"2016-04-09","Argentina-CABA","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-CABA","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-CABA","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"9","cases"
"2016-04-09","Argentina-CABA","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-04-09","Argentina-CABA","province","cumulative_cases_under_study","AR0005",NA,NA,"86","cases"
"2016-04-09","Argentina-CABA","province","cumulative_cases_discarded","AR0006",NA,NA,"2","cases"
"2016-04-09","Argentina-Catamarca","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-Catamarca","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-Catamarca","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"0","cases"
"2016-04-09","Argentina-Catamarca","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-04-09","Argentina-Catamarca","province","cumulative_cases_under_study","AR0005",NA,NA,"15","cases"
"2016-04-09","Argentina-Catamarca","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-04-09","Argentina-Chaco","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-Chaco","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-Chaco","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"0","cases"
"2016-04-09","Argentina-Chaco","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-04-09","Argentina-Chaco","province","cumulative_cases_under_study","AR0005",NA,NA,"57","cases"
"2016-04-09","Argentina-Chaco","province","cumulative_cases_discarded","AR0006",NA,NA,"1","cases"
"2016-04-09","Argentina-Chubut","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-Chubut","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-Chubut","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"1","cases"
"2016-04-09","Argentina-Chubut","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-04-09","Argentina-Chubut","province","cumulative_cases_under_study","AR0005",NA,NA,"5","cases"
"2016-04-09","Argentina-Chubut","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-04-09","Argentina-Cordoba","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"1","cases"
"2016-04-09","Argentina-Cordoba","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-Cordoba","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"2","cases"
"2016-04-09","Argentina-Cordoba","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-04-09","Argentina-Cordoba","province","cumulative_cases_under_study","AR0005",NA,NA,"26","cases"
"2016-04-09","Argentina-Cordoba","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-04-09","Argentina-Corrientes","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-Corrientes","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-Corrientes","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"2","cases"
"2016-04-09","Argentina-Corrientes","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-04-09","Argentina-Corrientes","province","cumulative_cases_under_study","AR0005",NA,NA,"19","cases"
"2016-04-09","Argentina-Corrientes","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-04-09","Argentina-Entre_Rios","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-Entre_Rios","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-Entre_Rios","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"0","cases"
"2016-04-09","Argentina-Entre_Rios","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-04-09","Argentina-Entre_Rios","province","cumulative_cases_under_study","AR0005",NA,NA,"33","cases"
"2016-04-09","Argentina-Entre_Rios","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-04-09","Argentina-Formosa","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-Formosa","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-Formosa","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"0","cases"
"2016-04-09","Argentina-Formosa","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-04-09","Argentina-Formosa","province","cumulative_cases_under_study","AR0005",NA,NA,"9","cases"
"2016-04-09","Argentina-Formosa","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-04-09","Argentina-Jujuy","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-Jujuy","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-Jujuy","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"0","cases"
"2016-04-09","Argentina-Jujuy","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-04-09","Argentina-Jujuy","province","cumulative_cases_under_study","AR0005",NA,NA,"427","cases"
"2016-04-09","Argentina-Jujuy","province","cumulative_cases_discarded","AR0006",NA,NA,"1","cases"
"2016-04-09","Argentina-La_Pampa","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-La_Pampa","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-La_Pampa","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"0","cases"
"2016-04-09","Argentina-La_Pampa","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-04-09","Argentina-La_Pampa","province","cumulative_cases_under_study","AR0005",NA,NA,"2","cases"
"2016-04-09","Argentina-La_Pampa","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-04-09","Argentina-La_Rioja","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-La_Rioja","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-La_Rioja","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"0","cases"
"2016-04-09","Argentina-La_Rioja","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-04-09","Argentina-La_Rioja","province","cumulative_cases_under_study","AR0005",NA,NA,"3","cases"
"2016-04-09","Argentina-La_Rioja","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-04-09","Argentina-Mendoza","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-Mendoza","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-Mendoza","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"1","cases"
"2016-04-09","Argentina-Mendoza","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-04-09","Argentina-Mendoza","province","cumulative_cases_under_study","AR0005",NA,NA,"15","cases"
"2016-04-09","Argentina-Mendoza","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-04-09","Argentina-Misiones","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-Misiones","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-Misiones","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"0","cases"
"2016-04-09","Argentina-Misiones","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-04-09","Argentina-Misiones","province","cumulative_cases_under_study","AR0005",NA,NA,"6","cases"
"2016-04-09","Argentina-Misiones","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-04-09","Argentina-Neuquen","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-Neuquen","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-Neuquen","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"0","cases"
"2016-04-09","Argentina-Neuquen","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-04-09","Argentina-Neuquen","province","cumulative_cases_under_study","AR0005",NA,NA,"19","cases"
"2016-04-09","Argentina-Neuquen","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-04-09","Argentina-Rio_Negro","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-Rio_Negro","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
"2016-04-09","Argentina-Rio_Negro","province","cumulative_confirmed_imported_cases","AR0003",NA,NA,"0","cases"
"2016-04-09","Argentina-Rio_Negro","province","cumulative_probable_imported_cases","AR0004",NA,NA,"0","cases"
"2016-04-09","Argentina-Rio_Negro","province","cumulative_cases_under_study","AR0005",NA,NA,"7","cases"
"2016-04-09","Argentina-Rio_Negro","province","cumulative_cases_discarded","AR0006",NA,NA,"0","cases"
"2016-04-09","Argentina-Salta","province","cumulative_confirmed_local_cases","AR0001",NA,NA,"0","cases"
"2016-04-09","Argentina-Salta","province","cumulative_probable_local_cases","AR0002",NA,NA,"0","cases"
